id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
323,35.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,45.0, United-States,0,-0.2925827888268528
324,29.0, 11th,7.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-0.7932292767334485
326,63.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,45.0, United-States,0,2.0437674880705936
328,43.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,50.0, United-States,1,0.3749458617152747
329,58.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,1.6265620814817638
331,41.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,45.0, United-States,0,0.2080636990797428
332,26.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,40.0, United-States,0,-1.0435525206867462
333,47.0, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0,0.7087101869863385
334,55.0, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,1.376238837528466
335,53.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,1.209356674892934
337,30.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, United-States,0,-0.7097881954156825
340,45.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,40.0, United-States,0,0.5418280243508066
341,26.0, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.0435525206867462
342,38.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,-0.0422595448735549
343,36.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,1,-0.2091417075090868
345,22.0, Some-college,10.0, Never-married, Protective-serv, Own-child, Black, Female,40.0, United-States,0,-1.37731684595781
346,43.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,42.0, United-States,0,0.3749458617152747
348,30.0, Assoc-voc,11.0, Divorced,new_missing, Unmarried, White, Female,40.0, United-States,0,-0.7097881954156825
351,33.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,-0.4594649514623847
352,26.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,-1.0435525206867462
353,33.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,-0.4594649514623847
355,59.0, Bachelors,13.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,1,1.7100031627995298
356,38.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,-0.0422595448735549
357,65.0, 11th,7.0, Widowed, Other-service, Unmarried, Other, Male,40.0, United-States,0,2.210649650706125
358,40.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,1,0.1246226177619768
359,42.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,35.0, United-States,0,0.2915047803975087
360,26.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, Portugal,0,-1.0435525206867462
362,62.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,1.960326406752828
363,43.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,45.0, United-States,0,0.3749458617152747
364,43.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,45.0, United-States,1,0.3749458617152747
366,28.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.8766703580512144
367,56.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,0,1.459679918846232
369,57.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,45.0, United-States,1,1.543121000163998
370,39.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,40.0, United-States,0,0.0411815364442109
373,40.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,38.0, United-States,1,0.1246226177619768
374,45.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40.0, United-States,0,0.5418280243508066
375,44.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,40.0, United-States,0,0.4583869430330407
377,33.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,40.0, United-States,0,-0.4594649514623847
378,23.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.293875764640044
380,38.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,0,-0.0422595448735549
381,54.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,40.0, United-States,0,1.2927977562107
383,25.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
384,46.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,40.0, United-States,0,0.6252691056685725
385,36.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Wife, White, Female,40.0, United-States,0,-0.2091417075090868
386,23.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,43.0, United-States,0,-1.293875764640044
387,29.0, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.7932292767334485
390,19.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Female,43.0, United-States,0,-1.627640089911108
391,35.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,40.2, United-States,1,-0.2925827888268528
392,27.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,50.0, United-States,0,-0.9601114393689804
393,46.0, Assoc-acdm,12.0, Separated, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,0.6252691056685725
394,34.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0,new_missing,1,-0.3760238701446187
395,34.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,43.0, United-States,0,-0.3760238701446187
396,44.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,0.4583869430330407
397,45.0, Some-college,10.0, Divorced, Handlers-cleaners, Unmarried, White, Female,40.0, United-States,0,0.5418280243508066
398,20.0, HS-grad,9.0, Never-married,new_missing, Other-relative, White, Female,35.0, United-States,0,-1.544199008593342
400,52.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,1.125915593575168
401,20.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-1.544199008593342
402,28.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,40.0, United-States,0,-0.8766703580512144
403,50.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,1,0.9590334309396364
407,28.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,-0.8766703580512144
409,28.0, Some-college,10.0, Married-civ-spouse,new_missing, Wife, White, Female,40.0, United-States,1,-0.8766703580512144
410,32.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,-0.5429060327801506
412,24.0, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, Black, Female,40.0, United-States,0,-1.210434683322278
413,33.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,40.0, United-States,0,-0.4594649514623847
415,31.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
416,35.0, 12th,8.0, Divorced, Craft-repair, Not-in-family, White, Male,50.0, United-States,1,-0.2925827888268528
419,34.0, 11th,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,40.0, United-States,0,-0.3760238701446187
420,34.0, HS-grad,9.0, Divorced, Transport-moving, Unmarried, White, Female,40.0, United-States,0,-0.3760238701446187
423,32.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,1,-0.5429060327801506
424,29.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,40.0, United-States,0,-0.7932292767334485
425,33.0, 10th,6.0, Never-married, Craft-repair, Unmarried, White, Female,35.0, United-States,0,-0.4594649514623847
427,36.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0,-0.2091417075090868
429,63.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,2.0437674880705936
430,47.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0,0.7087101869863385
432,17.0, 11th,7.0, Never-married,new_missing, Own-child, White, Male,40.0, United-States,0,-1.7945222525466398
433,40.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,0.1246226177619768
435,27.0, Some-college,10.0, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,40.0, Philippines,0,-0.9601114393689804
436,33.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.4594649514623847
438,34.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Female,40.0, United-States,0,-0.3760238701446187
439,23.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,-1.293875764640044
440,42.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,0,0.2915047803975087
441,29.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0,-0.7932292767334485
443,24.0, HS-grad,9.0, Never-married, Armed-Forces, Own-child, White, Male,40.0, United-States,0,-1.210434683322278
444,44.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,0.4583869430330407
445,27.0, 9th,5.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, Mexico,0,-0.9601114393689804
446,20.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,35.0, United-States,0,-1.544199008593342
447,44.0, HS-grad,9.0, Widowed, Exec-managerial, Unmarried, Black, Female,40.0, United-States,0,0.4583869430330407
448,51.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,40.0, United-States,0,1.0424745122574022
449,20.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-1.544199008593342
451,19.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Black, Female,40.0, United-States,0,-1.627640089911108
453,60.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.7934442441172955
454,42.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40.0,new_missing,1,0.2915047803975087
455,44.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,40.0, United-States,1,0.4583869430330407
456,40.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,40.0, United-States,1,0.1246226177619768
457,30.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,0,-0.7097881954156825
458,38.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,50.0, United-States,0,-0.0422595448735549
460,32.0, Some-college,10.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,-0.5429060327801506
461,44.0, Assoc-acdm,12.0, Never-married, Farming-fishing, Own-child, White, Male,40.0, United-States,0,0.4583869430330407
462,54.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,40.0, United-States,0,1.2927977562107
463,32.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0,-0.5429060327801506
467,52.0, HS-grad,9.0, Divorced, Transport-moving, Unmarried, White, Male,40.0, United-States,0,1.125915593575168
468,38.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,-0.0422595448735549
469,49.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,0.8755923496218704
471,60.0, Some-college,10.0, Never-married, Prof-specialty, Unmarried, White, Male,40.0, United-States,1,1.7934442441172955
472,22.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
473,35.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.2925827888268528
476,46.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Female,40.0, United-States,0,0.6252691056685725
479,27.0, 10th,10.8, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0,-0.9601114393689804
480,23.0, HS-grad,9.2, Never-married, Other-service, Unmarried, White, Female,35.0, United-States,0,-1.293875764640044
481,33.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, Portugal,0,-0.4594649514623847
484,41.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,40.0, United-States,0,0.2080636990797428
485,52.0, 12th,8.0, Never-married,new_missing, Other-relative, Black, Male,40.0, United-States,0,1.125915593575168
488,59.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,45.0, United-States,0,1.7100031627995298
489,45.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,0.5418280243508066
491,40.0, HS-grad,11.2, Never-married, Other-service, Not-in-family, White, Female,35.0, United-States,0,0.1246226177619768
492,46.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,40.0, United-States,0,0.6252691056685725
496,41.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,36.0, United-States,0,0.2080636990797428
497,20.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, United-States,0,-1.544199008593342
499,26.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,35.0, United-States,0,-1.0435525206867462
501,23.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,40.0, Poland,0,-1.293875764640044
502,62.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,1.960326406752828
503,52.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,1.125915593575168
504,58.0, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,42.0, France,0,1.6265620814817638
505,25.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,40.0, United-States,0,-1.1269936020045122
506,24.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Black, Male,40.0, United-States,0,-1.210434683322278
508,43.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.3749458617152747
509,47.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,40.0, United-States,0,0.7087101869863385
510,39.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,40.0, United-States,0,0.0411815364442109
511,49.0, Assoc-voc,11.0, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,42.0, United-States,0,0.8755923496218704
513,32.0, Assoc-voc,11.0, Never-married, Craft-repair, Not-in-family, White, Male,45.0, United-States,0,-0.5429060327801506
514,34.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.3760238701446187
515,28.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,45.0, United-States,0,-0.8766703580512144
516,57.0, Assoc-voc,11.0, Widowed,new_missing, Unmarried, White, Female,38.0, United-States,0,1.543121000163998
519,21.0, Some-college,10.0, Never-married,new_missing, Unmarried, White, Female,35.0, United-States,0,-1.460757927275576
520,34.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.3760238701446187
522,50.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.9590334309396364
523,24.0, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, Black, Male,50.0, United-States,0,-1.210434683322278
524,37.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,45.0, United-States,1,-0.1257006261913209
526,28.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,40.0, United-States,0,-0.8766703580512144
527,42.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.2915047803975087
529,38.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,0,-0.0422595448735549
